tag,category,alias
keyblade,0,キーブレード
magical_boy,0,魔法少年
iv_stand,0,点滴スタンド
pink_boots,0,
tart_(food),0,"タルト,挞"
slice_of_life,0,
nemophila_(flower),0,"ネモフィラ,ルリカラクサ,瑠璃唐草"
royal_penguin_(kemono_friends),4,"ロイヤルペンギン,ロイヤルペンギン(けものフレンズ)"
loose_thighhigh,0,
concentrating,0,集中
fukuyama_mai,4,福山舞
nyon_(cookie),4,NYN姉貴
rory_mercury,4,"ロゥリィ・マーキュリー,ロゥリィ"
touhoku_itako,4,東北イタコ
naked_chocolate,0,チョコまみれ
guzma_(pokemon),4,"グズマ,グズマ(ポケスペ),スペズマ,クチグズ,ヨウグズ,マレグズ,ハウグズ"
breast_awe,0,
terry_bogard,4,"テリー・ボガード,TerryBogard"
homura_(senran_kagura),4,"焔(閃乱カグラ),焔"
dark_sun_gwyndolin,4,"グウィンドリン,陰の太陽グウィンドリン"
quaxly,4,クワッス
clown_nose,0,ピエロ鼻
kozakura_marry,4,"マリー(カゲロウプロジェクト),小桜茉莉,マリー,セトマリ"
kururugi_suzaku,4,スザク
wakana_shiki,4,"若葉四季,若菜四季,四季メイ"
metal_gear_solid_v:_the_phantom_pain,3,"メタルギアソリッド5,mgsv,メタルギアソリッドVザ・ファントム・ペイン,MGS5"
joker_(playing_card),0,
two-tone_scarf,0,
weedy_(arknights),4,"温蒂,ウィーディ(アークナイツ),Weedy,ウィーディ"
ginkgo_tree,0,"銀杏,银杏,イチョウ"
fukuda_haru,4,"福田,福田(Gup),福田はる,知波単学園,西福"
kris_(deltarune),4,"クリス,Kris(Deltarune),Kris"
too_many_cats,0,
sig_556,0,SIG556
blue_petals,0,
cream_the_rabbit,4,"クリーム・ザ・ラビット,クリーム"
unworn_slippers,0,
rayquaza,4,レックウザ
puck_(re:zero),4,パック
miyamori_aoi,4,"宮森あおい,みゃーもり"
video_game_cover,0,
kirishima_touka,4,"霧嶋董香,霧島董香"
black_headphones,0,
mizumoto_yukari,4,水本ゆかり
navel_focus,0,
covered_pussy,0,
missing_tooth,0,
bouncing,0,
rayman_limbs,0,
historical_connection,0,聖杯乱舞
pink_headband,0,
russian_flag,0,"🇷🇺,ロシアの国旗"
watson_amelia_(street_casual),4,"ワトソン・アメリア(私服衣装),ワトソン・アメリア(私服)"
goat_boy,0,
print_leotard,0,
gotoh_hitori_(octopus),4,メンダコぼっち
creature_on_shoulder,0,
high_five,0,ハイタッチ
sasaki_akebi,4,"佐々木あけび,アヒルさんチーム"
carnelian_(arknights),4,"卡涅利安,カーネリアン(アークナイツ),カーネリアン"
sucking_male_nipple,0,
spiked_footwear,0,
funeral_dress,0,喪服
usb,0,ユニバーサル・シリアル・バス
cyan_(show_by_rock!!),4,"シアン,シアン(SHOWBYROCK!!)"
angelfish,0,エンゼルフィッシュ
chocolate_chip_cookie,0,チョコチップクッキー
holding_pendulum,0,
mutual_orgasm,0,
butterfly_brooch,0,
soccer_spirits,3,"サッカースピリッツ,soccerspirits,사커스피리츠"
muffin,0,"マッフィン,マフィン"
plague_doctor_mask,0,"ペストマスク,鸟嘴面具"
so_moe_i'm_gonna_die!,0,"萌え死ぬ,尊死,啊我死了,awsl"
soy_sauce,0,"醤油,酱油,しょうゆ,ソイソース,shoyu"
heavy_machine_gun,0,"HMG,重機関銃,重机枪,중기관총"
bell_earrings,0,
togepi,4,トゲピー
over_the_knee,0,オーバーザニー
toothpaste,0,歯磨き粉
metroid_dread,3,"メトロイドドレッド,MetroidDread,密特罗德_生存恐惧,密特羅德_恐懼"
nefertari_vivi,4,"ネフェルタリ・ビビ,Miss_Wednesday,Vivi,ビビ"
madou_monogatari,3,魔導物語
okamoto_condoms,0,"オカモトコンドームズ,オカモトゼロワン,オカモトゼロツー"
kaga_sumire,4,"花芽すみれ,すぅあーと"
tofu,0,豆腐
caren_hortensia_(amor_caren),4,"カレン・C・オルテンシア,阿莫尔"
food_between_breasts,0,
shiroko_(cycling)_(blue_archive),4,シロコ(ライディング)
suneate,0,臑当
paw_hair_ornament,0,
brand_of_the_exalt,0,聖王の印
tokyo_mew_mew,3,"東京ミュウミュウ,tokyomewmew"
beeswax_(arknights),4,"蜜蜡,ビーズワックス,ビーズワックス(アークナイツ),ビーズワクス(アークナイツ),ビーズワクス"
tied_to_chair,0,
oonusa,0,"大幣,祓串"
vei_(vtuber),4,"veibae,vei34"
pink_innertube,0,
pink_pubic_hair,0,
choshanland_plushy_(arknights),0,
tapir_ears,0,
serasuku,0,セラスク
kirisame_marisa_(pc-98),4,"魔梨沙,旧作魔理沙"
kiryu_coco_(loungewear),4,"新衣装桐生ココ,Coconewoutfit"
shiun_sumika,4,紫雲清夏
unworn_necklace,0,
morgan_(female)_(fire_emblem),4,"マーク♀,マーク(FE覚醒)"
ribbon-trimmed_bra,0,
plant_hair,0,
grea_(shingeki_no_bahamut),4,"グレア,グレア(神撃のバハムート),グレア(グラブル),古蕾雅"
gojou_wakana,4,五条新菜
liliya_olenyeva,4,"莉莉娅,莉莉娅阿琳,リリア・アーリン,Lilia,リリア・アリーン,リリア"
goldmary_(fire_emblem),4,ゴルドマリー
midna_(true),4,
severed_hair,0,
valentine_(skullgirls),4,ヴァレンタイン
robin_(arknights),4,"罗宾,ロビン(アークナイツ),アークナイツロビン裸シャツ部"
coffee_table,0,
cattail,0,ガマ(植物)
astolfo_(memories_at_trifas)_(fate),4,トゥリファスでの思い出
package,0,"包み,つつみ,パケット,パッケージ"
game_boy_(original),0,初代ゲームボーイ
blue_male_underwear,0,
standing_missionary,0,対面立位
holding_pocket_watch,0,
sazaki_kaoruko,4,"サザキ・カオルコ,ギャン子"
shirayuki_ren,4,白雪恋
turbo_granny,4,
elizabeth_(persona),4,"エリザベス,エリザベス(ペルソナ3)"
imitating,0,
training_corps_(emblem),0,"訓練兵団,訓練兵團,训练兵团,훈련병단"
gj-bu,3,GJ部
seraph,0,"セラフ,熾天使,炽天使,六翼天使"
strong_zero,0,ストロングゼロ
skull_hat_ornament,0,
croissant_(arknights),4,"可颂,クロワッサン,クロワッサン(アークナイツ)"
neuro-sama,4,"neuro,neuro-sama,neurosama,ネウローサマ,ネウロ様,Heartheartart"
hans_christian_andersen_(fate),4,"キャスター(Fate/EXTRA-CCC),ハンス・クリスチャン・アンデルセン,ハンス・クリスチャン・アンデルセン(Fate),アンデルセン(Fate)"
oogaki_chiaki,4,大垣千明
white_blood_cell_(hataraku_saibou),4,"白血球,白血球(はたらく細胞)"
kataginu,0,肩衣
jiji_(majo_no_takkyuubin),4,ジジ
lexington_(warship_girls_r),4,"列克星敦,太太,Lexington,レキシントン,レキシントン(戦艦少女),インドミタブル(戦艦少女)"
announcement_celebration,0,
traffic_baton,0,誘導棒
papi_(monster_musume),4,"パピ,パピ(モンスター娘のいる日常)"
caesar_(girls_und_panzer),4,"カエサル,カエサル(GuP),鈴木貴子,カバさんチーム,たかひな"
whale_tail_(clothing),0,"見せTバック,見せハイレグパンツ"
tear_grants,4,ティア・グランツ
elvaan,0,エルヴァーン
uehara_himari,4,"上原ひまり,ともひま"
emolga,4,エモンガ
shinkai_shoujo_(vocaloid),3,深海少女
do_it_yourself!!,3,"Do_It_Yourself,diyアニメ,diy,Do_It_Yourself!!,どぅーいっとゆあせるふ,どぅー・いっと・ゆあせるふ!!"
slam_dunk_(series),3,"スラムダンク,SD【腐】,SD夢"
istina_(arknights),4,"真理,Истина,イースチナ,イースチナ(アークナイツ)"
pa-15_(girls'_frontline),4,"pa-15,PA-15(ドールズフロントライン),PA-15(少女前線),芙洛伦(云图计划),芙洛倫(雲圖計劃),플로렌스(뉴럴클라우드),フローレンス(ニューラルクラウド)"
loose_bikini,0,
alternate_height,0,
sasaki_saku_(1st_costume),4,笹木咲(通常)
xu_fu_(fate),4,徐福(Fate)
enjo_kouhai,3,援助交配
purple_sarong,0,
toaru_kagaku_no_railgun_s,3,とある科学の超電磁砲S
martina_(dq11),4,"マルティナ(DQ11),マルティナ"
udon,0,"饂飩,うどん,乌冬面"
ainu,0,"アイヌ語,アイヌ"
removing_eyewear,0,
raichu,4,ライチュウ
spiked_headband,0,
niconico,3,"ニコニコ,ニコニコ動画,ニコ動,ニコ動画,ニコニコ生放送,ニコ生放送,ニコ生,ニコなま,ニコニコ静画,ニコ静,ニコ静画,ニコニコ大百科"
ibuki_fuuko,4,伊吹風子
seele_vollerei_(herrscher_of_rebirth),4,死生之律者
ruyi_jingu_bang,0,"如意棒,如意金箍棒"
santa_claus,4,サンタクロース
cherino_(blue_archive),4,"チェリノ,連河チェリノ,렌카와체리노,체리노"
oxygen_mask,0,酸素マスク
ines_fujin_(umamusume),4,"アイネスフウジン,アイネスフウジン(ウマ娘),アイネス私服,オールタイム・フィーバー,パイネスフウジン"
pardofelis,4,"帕朵菲莉丝,pardofelis,パルドフェリス"
elly_(touhou),4,"エリー,엘리"
time_bokan_(series),3,"タイムボカン,タイムボカンシリーズ"
energy_weapon,0,
hands_on_floor,0,
metal_gloves,0,
nakatani_iku,4,中谷育
honekoneko_(psg),4,ホネコネコ
butterflyfish,0,カスミチョウチョウウオ
stone_walkway,0,
kashima_(lawson)_(kancolle),4,"ローソン鹿島,鹿島(ローソン)"
gundam_build_divers_re:rise,3,"ガンダムビルドダイバーズRe:RISE,ガンダムビルドダイバーズリライズ"
bed_frame,0,
blue_oni,0,青鬼
bite_mark_on_shoulder,0,
pink_sweater_vest,0,
matsukaze_(kancolle),4,"松風,松風(艦これ),松風(艦隊これくしょん)"
detached_pants,0,
lady_avalon_(fate),4,レディ・アヴァロン
yamashiro_takane,4,"山城たかね,山城高岭,야마시로타카네"
scribble,0,
african_wild_dog_(kemono_friends),4,リカオン(けものフレンズ)
amestris_military_uniform,0,
artillery,0,"砲兵,大砲,火砲"
grookey,4,サルノリ
griffith_(berserk),4,"グリフィス,Griffith,格里菲斯"
underworld_(ornament),0,
low-cut,0,
russia,0,"ロシア,Росси́я"
holding_own_wrist,0,
shirogane_noel_(summer_2020),4,白銀ノエル(水着)
utage_(summer_flowers)_(arknights),4,"夏卉FA661,夏の花弁FA661,SummerFlowersFA661"
misogi_(princess_connect!),4,"穂高みそぎ,ミソギ,ミソギ(プリコネ)"
saotome_shino_(shino_to_ren),4,早乙女志乃
valkyrie_drive,3,ヴァルキリードライヴ
mini_witch_hat,0,
white_hakama,0,
dracu-riot!,3,"DRACU-RIOT!,ドラクリオット"
tomoe_gozen_(swimsuit_saber)_(first_ascension)_(fate),4,
hedge,0,
gon_freecss,4,"ゴン=フリークス,ゴンフリークス,ゴン,キルゴン,小杰"
two-tone_vest,0,
whitney_(pokemon),4,"アカネ(ポケモン),アカネ"
brown-tinted_eyewear,0,
wonder_acute_(umamusume),4,"ワンダーアキュート,ワンダーアキュート(ウマ娘)"
dennou_coil,3,電脳コイル
waddle_dee,4,ワドルディ
san_(mononoke_hime),4,サン
naked_necktie,0,裸ネクタイ
fly,0,
ulti_(one_piece),4,うるティ
pon_de_ring,0,"ポン・デ・リング,ポンデリング"
roy_(fire_emblem),4,"ロイ,ロイ(ファイアーエムブレム)"
shuangyaji,0,双丫髻
baseball_jersey,0,
resident_evil_6,3,バイオハザード6
camouflage_bikini,0,迷彩ビキニ
kunoichi_tsubaki_no_mune_no_uchi,3,"くノ一ツバキの胸の内,くノ一ツバキ"
loving_aura,0,
familiar,0,"使い魔,つかいま"
squat_toilet,0,"和式便所,和式便器,和式,和式トイレ"
sixteenth_note,0,𝅘𝅥𝅯
samurai_jacket_(cyberpunk),0,
welsh_corgi,0,"ウェルシュコーギー,ウェルシュ・コーギー,威尔士柯基,柯基,コーギー"
shizuko_(blue_archive),4,"河和シズコ,카와와시즈코,시즈코"
sonic_the_hedgehog_(classic),3,
grey_overalls,0,
octopath_traveler,3,"オクトパストラベラー,OCTOPATHTRAVELER,OCTOPATH_TRAVELER,オクトラ"
aburaage,0,"油揚げ,あぶらあげ"
glove_cutout,0,
maestrale_(kancolle),4,"マエストラーレ(艦隊これくしょん),Maestrale,マエストラーレ(艦これ),マエストラーレ"
autoarousal,0,
grass_root_youkai_network,0,草の根妖怪ネットワーク
ki-sikil_(yu-gi-oh!),4,"Live☆Twinキスキル,Evil★Twinキスキル,キスキル,キスキル(遊戯王),Evil★Twinsキスキル・リィラ"
resident_evil_2,3,"バイオハザード2,バイオハザードRE:2"
cure_peach,4,キュアピーチ
lava_(arknights),4,"炎熔,ラヴァ,ラヴァ(アークナイツ)"
shaymin,4,シェイミ
baba_konomi,4,馬場このみ
gaijin_4koma_(meme),0,"外人4コマ,Reaction_guys"
twig,0,
senran_kagura_estival_versus,3,"閃乱カグラ少女達の選択,閃乱カグラ,少女達の選択"
comic_kairakuten,3,快楽天
boulder,0,岩
sanageyama_uzu,4,猿投山渦
rice_shower_(make_up_vampire!)_(umamusume),4,"Make_up_Vampire!,Make_up_in_Halloween!"
cryokinesis,0,
gundam_aerial,4,"ガンダムエアリアル,ガンダム・エアリアル"
suzuki_jun,4,"鈴木純,けいおん!!2年生トリオ"
yuutenji_nyamu,4,"祐天寺にゃむ,にゃむさき"
lucia_(scott_malin),4,
franky_(one_piece),4,フランキー
minakami_mai,4,水上麻衣
short_braid,0,
seele_vollerei_(stygian_nymph),4,"彼岸双生,彼岸雙生,双生の彼岸花"
aqua_vest,0,
koiwai_yotsuba,4,"よつば,小岩井よつば"
octoling_boy,4,タコボーイ
pepsi,3,ペプシ
alina_gray,4,"アリナ・グレイ,アリナグレイ,阿莉娜·格雷,阿莉娜格雷,アリかり,알리나그레이,アリみふ"
midway_princess,4,中間棲姫
harmonie_(arknights),4,"阿赫茉尼,阿赫茉妮,洛西莉,和弦,アルモニ(アークナイツ),ハーモニー(アークナイツ),ハーモニー"
tantrum,0,
asia_argento,4,アーシア・アルジェント
monk,0,"僧侶,そうりょ,坊さん,ぼうさん,修道士,しゅうどうし,僧,そう,法師,ほうし"
silvervale,4,"Silvervale,silvervale,DoodleVale,LewdleVale,シルバーベール"
tile_roof,0,瓦屋根
satsuki_kai_ni_(kancolle),4,皐月改二
spiked_pauldrons,0,
hau_(pokemon),4,"ハウ(トレーナー),ハウ"
tenga,0,
arima_senne,4,
kantele,0,カンテレ
doorknob,0,ドアノブ
mamemaki,0,豆撒き
ash_arms,3,"アッシュアームズ,アシュアイラコンFA,アシュア,灰烬战线,灰燼戦線,アシュアイラコン衣装"
haman_karn,4,"ハマーン・カーン,ハマーン様"
panties_around_ankles,0,
rooster,0,"おんどり,公鸡"
greenhouse,0,
icicle,0,つらら
american_flag_shirt,0,
spiked_anklet,0,
nikki_(series),3,
undefined_fantastic_object,3,"東方星蓮船,星蓮船"
dragon_quest_x,3,"ドラゴンクエスト10,ドラクエ10,DQ10,ドラゴンクエストX,ドラクエX,DQX"
leg_cutout,0,
unworn_scarf,0,
precum_string,0,
ishikei_(style),0,石恵塗り
super_saiyan_blue,0,"超サイヤ人ゴッド超サイヤ人,スーパーサイヤ人ゴッドスーパーサイヤ人,超サイヤ人ゴッドSS,スーパーサイヤ人ゴッドSS,超サイヤ人ブルー,スーパーサイヤ人ブルー"
ero_guro,0,エログロ
sua_(alien_stage),4,"수아,Sua"
ninomae_ina'nis_(loungewear),4,yuruINA
black_bandana,0,
wok,0,"鑊,炒鍋,中華鍋"
pegasus_wings,0,
padded_jacket,0,
steam_locomotive,0,"蒸気機関車,증기기관차"
purple_sclera,0,
eagle_union_(emblem),0,
starry_sky_background,0,
katsushika_hokusai_(swimsuit_saber)_(fate),4,葛飾北斎(水着)
sword_art_online_alternative:_gun_gale_online,3,"SAOAGGO,GGO,ガンゲイル・オンライン,ガンゲイルオンライン"
wing_piercing,0,
pokemon_move,0,
kachina_(genshin_impact),4,"カチナ,Kachina,卡奇纳,卡齊娜,カチーナ(原神),カチーナ"
jeanne_d'arc_(girl_from_orleans)_(fate),4,
chisel,0,
bed_invitation,0,
shiori_(princess_connect!),4,"シオリ,シオリ(プリコネ),柏崎栞"
araga_kiwi,4,阿良河キウィ
longcat_(meme),0,"longcat,のびーるたん,のび子さん,ノビネコ"
daiba_nana,4,"大場なな,じゅんななな"
white_undershirt,0,
ashley_graves,4,"Ashley_Graves,Leyley_Graves,アシュレイ・グレイヴス"
plaid_apron,0,
bound_thighs,0,
fjorm_(fire_emblem),4,フィヨルム
magical_sapphire,4,マジカルサファイア
holding_sketchbook,0,
two-tone_hat,0,
beehive_hairdo,0,
warspite_(azur_lane),4,"厌战(碧蓝航线),ウォースパイト(アズールレーン),ウォースパイト"
lain_paterson_(1st_costume),4,レイン・パターソン(通常)
pandemonica_(helltaker),4,"パンデモニカ,パンデモニカ(Helltaker)"
shaft_look,0,シャフ度
diyusi_(cookie),4,"DIYUSI,ぢゆし"
wooden_box,0,木箱
space_print,0,宇宙柄
essex_(azur_lane),4,"エセックス(アズールレーン),エセックス,埃塞克斯"
fuwa_kokone,4,芙羽ここね
min_min_(arms),4,ミェンミェン
seal_impression,0,印章
comic_cover,0,
imminent_hug,0,即将拥抱
undyne,4,"Undyne,アンダイン,安黛因,鱼姐,寿司"
nero_claudius_(swimsuit_caster)_(third_ascension)_(fate),4,
living_hair,0,
sacabambaspis,0,サカバンバスピス
mai_natsume,4,"マイ=ナツメ,マイ=ハヅキ"
red_bull,3,"レッドブル,กระทิงแดง"
monika_weisswind,4,"モニカ・ヴァイスヴィント,モニカ,モニカ(グラブル),モニカ(プリコネ),モニカヴァイスヴィント"
liquor,0,
mane,0,"たてがみ,鬣"
hay,0,
ashigara_kai_ni_(kancolle),4,足柄改二
maracas,0,
dorothy_(nikke),4,ドロシー(勝利の女神:NIKKE)
holding_club,0,
gosick,3,"GOSICK,gosick,Gosick,ゴシック"
fate/requiem,3,Fate/Requiem
kamikita_komari,4,神北小毬
chougei_(kancolle),4,"長鯨(艦隊これくしょん),長鯨(艦これ),長鯨"
natsu_(band)_(blue_archive),4,"柚鳥ナツ(バンド),ナツ(バンド)"
nagara_(kancolle),4,"長良,長良(艦隊これくしょん),長良(艦これ)"
mejiro_ryan_(umamusume),4,"メジロライアン,メジロライアン(ウマ娘)"
brook_(one_piece),4,"ブルック,ソウルキング"
strict_nun_(diva),4,
poppi_(xenoblade),4,ハナ(ゼノブレイド2)
board_eraser,0,黒板消し
ghost_miku_(project_voltage),4,ゴーストミク
tsukahara_hibiki,4,塚原響
choukou_(alicesoft),3,超昂シリーズ
ozymandias_(fate),4,"ライダー(フラグメンツ),オジマンディアス,オジマンディアス(Fate)"
dejiko,4,でじこ
genshiken,3,"げんしけん,現代視覚文化研究会,二代目,げんしけん二代目"
yatai,0,"屋台,やたい"
alphonse_elric,4,"アルフォンス・エルリック,阿尔冯斯艾尔利克"
submarine,0,潜水艦
rainbow_background,0,
mars_(cookie),4,MZ姉貴
pen_in_pocket,0,
hands_on_headphones,0,
inukai_komugi,4,犬飼こむぎ
cu-no,3,CU-NO
hinamatsuri,0,"雛祭,雛祭り,ひな祭り,ひなまつり"
machamp,4,カイリキー
kindergarten_bag,0,
huang_lingyin,4,凰鈴音
king's_raid,3,"king'sraid,킹스레이드,Kingsraid,kingsraid,KingsRaid,King'sRaid,King's_Raid,キングスレイド,キンスレ,キンスレイラコン,キンスレイラコン2020コスチューム"
licking_another's_cheek,0,
ammunition_box,0,"弾薬箱,アムニッションボックス,アンモボックス,Munitionsbehälter,Munitionskiste"
horn_(arknights),4,"ホルン,ホルン(アークナイツ),号角,号角(明日方舟)"
ribbon-trimmed_bikini,0,
o-ring_collar,0,
battlefield,0,戦場
